Mart McQuaid
Mox McQuery
Norm McRae
Trick McSorley
Doc Medich
Yoervis Medina
Irv Medlinger
Jouett Meekin
Dutch Meier
Heinie Meine
Walt Meinert
Moxie Meixell
Jenrry Mejia
Dutch Mele
Keury Mella
Rube Melton
Donaldo Mendez
Yohander Mendez
Minnie Mendoza
Win Mercer
Yermin Mercedes
Cla Meredith
Spike Merena
Herm Merritt
Stump Merrill
Whit Merrifield
Lennie Merullo
Melky Mesa
Butch Metzger
Hensley Meulens
Irish Meusel
Dutch Meyer
Cass Michaels
Kam Mickolio
Keynan Middleton
Bing Miller
Corky Miller
Cyclone Miller
Dots Miller
Doc Miller
Dyar Miller
Hack Miller
Hack Miller
Hughie Miller
Kohly Miller
Lastings Milledge
Lemmie Miller
Norm Miller
Ox Miller
Red Miller
Stu Miller
Walt Miller
Whitey Miller
Hoby Milner
Cotton Minahan
Zach Miner
Blas Minor
Minnie Minoso
Vinegar Bend Mizell
Herb Moford
Kid Mohler
Dustan Mohr
Fenton Mole
Bengie Molina
Izzy Molina
Yadier Molina
Blas Monaco
Rinty Monahan
Andruw Monasterio
Yoan Moncada
Sid Monge
Zach Monroe
Coco Montes
Elehuris Montero
Anse Moore
Balor Moore
Euel Moore
Ferdie Moore
Jo-Jo Moore
Kerwin Moore
McKinley Moore
Molly Moore
Scrappy Moore
Whitey Moore
Wilcy Moore
Kendrys Morales
Osmer Morales
Herbie Moran
Hiker Moran
Lew Moren
Orber Moreno
Dauri Moreta
Nyjer Morgan
Pidgey Morgan
Red Morgan
Moe Morhardt
Akeel Morris
Bugs Bennett
Doyt Morris
Hap Morse
Bubba Morton
Sparrow Morton
Walt Moryn
Arnie Moser
Doc Moskiman
Howie Moss
Les Moss
Mal Moss
Bitsy Mott
Allie Moulton
Zach Muckenhirn
Gordie Mueller
Heinie Mueller
Les Mueller
Fran Mullins
Rance Mulliniks
Red Munger
Horatio Munn
Les Munns
Arnie Munoz
Yairo Munoz
Red Munson
Masanori Murakami
Toru Murata
Simmy Murch
Penn Murfee
Red Murff
Buzz Murphy
Con Murphy
Yale Murphy
Amby Murray
Miah Murray
Red Murray
Hap Myers
Hi Myers
Wil Myers
Judge Nagle
Norihiro Nakamura
Cholly Naranjo
Cotton Nash
Packy Naughton
Dioner Navarro
Tito Navarro
Yamaico Navarro
Rollie Naylor
Greasy Neale
Offa Neal
Zach Neal
Bots Nekola
Bry Nelson
Candy Nelson
Mel Nelson
Red Nelson
Tex Nelson
Robb Nen
Zach Neto
Graig Nettles
Dovydas Neverauskas
Maury Newlin
Bobo Newsom
Ljay Newsome
Skeeter Newsome
Doc Newton
Gift Ngoepe
Dolan Nichols
Kid Nichols
Ovid Nicholson
Parson Nicholson
Tricky Nichols
Milt Nielsen
Butch Nieman
Wil Nieves
Fu-Te Ni
Tsuyoshi Nishioka
Otho Nitcholas
Vinny Nittoli
Laynce Nix
Trot Nixon
The Only Nolan
Hideo Nomo
Takahito Nomura
Red Nonnenkamp
Irv Noren
Les Norman
Hub Northen
Effie Norton
Rube Novotney
Win Noyes
Les Nunamaker
Dom Nunez
Jhonny Nunez
Juan Carlos Oviedo
Renato Nunez
Howie Nunn
Nyls Nyman
Rebel Oakes
Doc Oberlander
Darby O'Brien
Cinders O'Brien
Dink O'Brien
Syd O'Brien
Whitey Ock
Paddy O'Connor
Blue Moon Odom
Heinie Odom
Rougned Odor
Lefty O'Doul
Alexi Ogando
Nefi Ogando
Curly Ogden
Kid O'Hara
Tomo Ohka
Seunghwan Oh
Shohei Ohtani
Kirt Ojala
Augie Ojeda
Hideki Okajima
Red Oldham
Rube Oldring
Chi-Chi Olivo
Diomedes Olivo
Ole Olsen
Ivy Olson
Marv Olson
Fancy O'Neil
Peaches O'Neill
Tip O'Neill
Magglio Ordonez
Oliverio Ortiz
Ossie Orwoll
Bobo Osborne
Ozzie Osborn
Tiny Osborne
Franquelis Osoria
Champ Osteen
Red Ostergard
Akinori Otsuka
Mel Ott
Stubby Overmire
Marv Owen
Yip Owens
Jayhawk Owens
Spike Owen
Red Owens
Satchel Paige
Erv Palica
Milt Pappas
Enoli Paredes
Byung Ho Park
Chan Ho Park
Dixie Parker
Salty Parker
Hoy Park
Slicker Parks
Mel Parnell
Rube Parnham
Jiggs Parrott
Dixie Parsons
Dode Paskert
Vinnie Pasquantino
Bronswell Patrick
Clare Patterson
Ham Patterson
Red Patterson
Si Pauxtis
Dickey Pearce
Bunny Pearce
Albie Pearson
Marv Peasley
Les Peden
Joc Pederson
Stu Pederson
Chick Pedroes
Red Peery
Jailen Peguero
Liover Peguero
Heinie Peitz
Kit Pellow
Geronimo Pena
Hipolito Pena
Wily Mo Pena
Kewpie Pennington
Herb Pennock
Pepper Peploski
Laurin Pepper
Jhonny Peralta
Wandy Peralta
Wily Peralta
Geraldo Perdomo
Hub Perdue
Audry Perez
Beltran Perez
Cionel Perez
Eury Perez
Eury Perez
Melido Perez
Neifi Perez
Odalis Perez
Pascual Perez
Timo Perez
Yefri Perez
Yorkis Perez
Hub Pernoll
Pol Perritt
Chan Perry
Parson Perryman
Vinnie Pestano
Cap Peterson
Rube Peters
Sid Peterson
Yusmeiro Petit
Geno Petralli
Big Jeff Pfeffer
Babe Phelps
Cord Phelps
Nealy Phelps
Buz Phillips
Bubba Phillips
Lefty Phillips
Marr Phillips
Red Phillips
Zach Phillips
Hipolito Pichardo
Urbane Pickering
Gracie Pierce
Marino Pieretti
Lip Pike
Squiz Pillion
Stolmy Pimentel
Babe Pinelli
Yohan Pino
Vada Pinson
Josmil Pinto
Lerton Pinto
Renyel Pinto
Cotton Pippen
Skip Pitlock
Togie Pittinger
Gaylen Pitts
Gordie Pladson
Whitey Platt
Zach Plesac
Rance Pless
Herb Plews
Biff Pocoroba
Boots Poffenberger
Placido Polanco
Howie Pollet
Stu Pomeranz
Harlin Pool
Zach Pop
Irv Porter
Odie Porter
Arnie Portocarrero
Cum Posey
Lew Post
Dykes Potter
Squire Potter
Nellie Pott
Vivian Potts
Boog Powell
Boog Powell
Hosken Powell
Doc Powers
Les Powers
Vic Power
Arquimedez Pozo
Yohel Pozo
Mel Preibisch
Tot Pressnell
Walt Preston
Red Proctor
Jurickson Profar
Doc Prothro
Augie Prudhomme
Hub Pruett
Tex Pruiett
Migel Puente
Yasiel Puig
Blondie Purcell
Pid Purdy
Zach Putnam
Ewald Pyle
Mel Queen
Mel Queen
Juniel Querecuto
Finners Quinlan
Robb Quinlan
Paddy Quinn
Wimpy Quinn
Marv Rackley
Old Hoss Radbourn
Rip Radcliff
Doc Ralston
Pep Rambert
Alexei Ramirez
Aramis Ramirez
Edwar Ramirez
Elizardo Ramirez
Hanley Ramirez
Milt Ramirez
Wilkin Ramirez
Yefry Ramirez
Yohan Ramirez
Chucho Ramos
Edubray Ramos
Heliot Ramos
Toad Ramsey
Newt Randall
Sap Randall
Ribs Raney
Goldie Rapp
Vic Raschi
Morrie Rath
Rangel Ravelo
Farmer Ray
Irv Ray
Bugs Raymond
Raudy Read
Tike Redman
Icicle Reeder
Howie Reed
Milt Reed
Pee Wee Reese
Pokey Reese
Jakson Reetz
Arch Reilly
Zac Reininger
Bugs Reisigl
Laurie Reis
Doc Reisling
Zach Reks
Desi Relaford
Butch Rementer
Zach Remillard
Win Remmerswaal
Laddie Renfroe
Rip Repulski
Merv Rettenmund
Argenis Reyes
Dennys Reyes
Denyi Reyes
Franmil Reyes
Jo-Jo Reyes
Nap Reyes
Allie Reynolds
Ronn Reynolds
Flint Rhem
Antoan Richardson
Gordie Richardson
Nolen Richardson
Lew Richie
Beryl Richmond
Branch Rickey
Marv Rickert
Nikco Riesgo
Lew Riggs
Topper Rigney
Culley Rikard
Yacksel Rios
Walt Ripley
Swede Risberg
Pop Rising
Lew Ritter
Whitey Ritterson
Bombo Rivera
Yadiel Rivera
Tink Riviere
Eppa Rixey
Sendy Rleal
Mel Roach
Roxey Roach
Skel Roach
Bip Roberts
Jeriome Robertson
Kramer Robertson
Red Roberts
Sherry Robertson
Sid Roberson
Skipper Roberts
Skippy Roberge
Billy Jo Robidoux
Chuckie Robinson
Rabbit Robinson
Trayvon Robinson
Chick Robitaille
Hansel Robles
Les Rock
Aneury Rodriguez
Ellie Rodriguez
Endy Rodriguez
Guilder Rodriguez
Jefry Rodriguez
Joely Rodriguez
Liu Rodriguez
Nerio Rodriguez
Nivaldo Rodriguez
Paco Rodriguez
Vic Rodriguez
Wandy Rodriguez
Wilking Rodriguez
Yerry Rodriguez
Yorman Rodriguez
Preacher Roe
Bullet Rogan
Esmil Rogers
Fraley Rogers
Packy Rogers
Les Rohr
Cookie Rojas
Mel Rojas
Minnie Rojas
Red Rolfe
Red Rollings
Sal Romano
Dutch Romberger
Enny Romero
Jhon Romero
JoJo Romero
Mandy Romero
Niuman Romero
Stefen Romero
Amed Rosario
Eguy Rosario
Wilin Rosario
Rosie Rosebraugh
Goody Rosen
Bunny Roser
Zac Rosscup
Bubby Rossman
Marv Rotblatt
Braggo Roth
Vinny Rottino
Bama Rowell
Schoolboy Rowe
Pants Rowland
Jean-Pierre Roy
Normie Roy
Vic Roznovsky
Wilkin Ruan
Nap Rucker
Muddy Ruel
Dutch Ruether
Red Ruffing
Chico Ruiz
Chico Ruiz
Esteury Ruiz
Keibert Ruiz
Norge Ruiz
Lefty Russell
Reb Russell
Rip Russell
Marius Russo
Babe Ruth
Adley Rutschman
Blondy Ryan
Cyclone Ryan
Rosy Ryan
Hyun Jin Ryu
Jae Kuk Ryu
Olmedo Saenz
Pony Sager
Vic Saier
Takashi Saito
Lenn Sakata
Marino Salas
Solly Salisbury
Slim Sallee
Chico Salmon
Benj Sampson
Keyvius Sampson
Yolmer Sanchez
Celerino Sanchez
Duaner Sanchez
Gaby Sanchez
Romulo Sanchez
Sixto Sanchez
War Sanders
Heinie Sand
Mo Sanford
Amauri Sanit
Reiver Sanmartin
Marino Santana
Omir Santos
Kazuhiro Sasaki
Mackey Sasser
Tayler Saucedo
Warwick Saupold
Moe Savransky
Hirokazu Sawamura
Skeeter Scalzi
Doc Scanlan
Mort Scanlan
Les Scarsella
Sid Schacht
Germany Schaefer
Rube Schauer
Heinie Scheer
Lefty Schegg
Dutch Schesler
Morrie Schick
Red Schillings
Dutch Schirick
Admiral Schlei
Dutch Schliebner
Norm Schlueter
Boss Schmidt
Crazy Schmit
Jumbo Schoeneck
Red Schoendienst
Ossee Schrecongost
Pop Schriver
Heinie Schuble
Ham Schulte
Howie Schultz
Walt Schulz
Webb Schultz
Hack Schumann
Skip Schumaker
Ferdie Schupp
Pi Schwert
Herb Score
LeGrant Scott
Milt Scott
Tayler Scott
Doc Sechrist
Kal Segrist
Socks Seibold
Epp Sell
Rube Sellers
Kodai Senga
Count Sensenderfer
Jae Weong Seo
Leyson Septimo
Wascar Serrano
Atahualpa Severino
Rip Sewell
Socks Seybold
Tillie Shafer
Orator Shafer
Howie Shanks
Red Shannon
Spike Shannon
Shag Shaughnessy
Dupee Shaw
Hunky Shaw
Merv Shea
Nap Shea
Red Shea
Spec Shea
Rollie Sheldon
Skeeter Shelton
Neill Sheridan
Red Sheridan
Norm Sherry
Ginger Shinault
Zak Shinall
Razor Shines
Tsuyoshi Shinjo
Mule Shirley
Tex Shirley
Ivey Shiver
Costen Shockley
Urban Shocker
Milt Shoffner
Strick Shofner
Chick Shorten
Chasen Shreve
Lev Shreve
Toots Shultz
Norm Siebern
Candy Sierra
Magneuris Sierra
Paddy Siglin
Andrelton Simmons
Hack Simmons
Lew Simmons
Shae Simmons
Mel Simons
Syl Simon
Sibby Sisti
Roe Skidmore
Camp Skinner
Walt Slagle
Terrmel Sledge
Heathcliff Slocumb
Walt Smallwood
Aleck Smith
Bryn Smith
Brick Smith
Bull Smith
Burch Smith
Carr Smith
Chick Smith
Dar Smith
Germany Smith
Happy Smith
Jud Smith
Kevan Smith
Klondike Smith
Mayo Smith
Mallex Smith
Milt Smith
Ozzie Smith
Paddy Smith
Pavin Smith
Phenomenal Smith
Pop Smith
Pop-boy Smith
Red Smith
Red Smith
Red Smith
Red Smith
Sherry Smith
Skyrocket Smith
Stub Smith
Syd Smith
D. Smith
Vinnie Smith
Wib Smith
Clancy Smyres
Red Smyth
Esix Snead
Roxy Snipes
Chappie Snodgrass
Colonel Snover
Chubby Snyder
Cooney Snyder
Nicklaus Snyder
Pop Snyder
Chief Sockalexis
Jhonatan Solano
Yangervis Solarte
Alay Soler
Moose Solters
Lary Sorensen
Zach Sorensen
Joakim Soria
Chick Sorrells
Vic Sorrell
Edmundo Sosa
Lenyn Sosa
Geovany Soto
Livan Soto
Neftali Soto
Denard Span
Tully Sparks
Tris Speaker
By Speece
Kid Speer
Levale Speigner
Hack Spencer
Tubby Spencer
Scipio Spinks
Marv Staehle
Heinie Stafford
Chick Stahl
Tuck Stainback
Con Starkel
Dolly Stark
Bubba Starling
Herm Starrette
Ebba St. Claire
Turkey Stearnes
Farmer Steelman
Kennie Steenstra
Milt Steengrafe
Morrie Steevens
Irv Stein
Red Steiner
Rennie Stennett
Dernell Stenson
Buzz Stephen
Riggs Stephenson
Bunky Stewart
Christin Stewart
Kohl Stewart
Lefty Stewart
Neb Stewart
Stuffy Stewart
Tuffy Stewart
Zach Stewart
Rollie Stiles
Royle Stillman
Gat Stires
Snuffy Stirnweiss
Locke St. John
Mel Stocker
Milt Stock
Arnie Stone
Lil Stoner
Tige Stone
Tobi Stoner
Howie Storie
Lin Storti
Mel Stottlemyre
Mel Stottlemyre
Allyn Stout
DaRond Stovall
Les Straker
Gabby Street
Huston Street
Walt Streuli
Cub Stricker
Allie Strobel
Moose Stubing
Sy Studley
Tanyon Sturtze
Lena Styles
Ranger Suarez
Wander Suero
Chub Sullivan
Fleury Sullivan
Lefty Sullivan
Sleeper Sullivan
Suter Sullivan
Champ Summers
Kid Summers
Gordie Sundin
Butch Sutcliffe
Dizzy Sutherland
Suds Sutherland
Mule Suttles
Ichiro Suzuki
Seiya Suzuki
Pinky Swander
Dansby Swanson
Evar Swanson
Red Swanson
Park Swartzel
Rooney Sweeney
Les Sweetland
Augie Swentor
Pop Swett
Oad Swigart
Ad Swigler
Lefty Taber
Kazuhito Tadano
So Taguchi
Hisanori Takahashi
Shingo Takatsu
Kensuke Tanaka
Masahiro Tanaka
Raimel Tapia
El Tappe
La Schelle Tarver
Hughie Tate
Stu Tate
Yoshinori Tateyama
Walt Tauscher
Leody Taveras
Arlas Taylor
Dorn Taylor
Hawk Taylor
Live Oak Taylor
Samad Taylor
Junichi Tazawa
Birdie Tebbetts
Pussy Tebeau
Amaury Telemaco
Walt Terrell
Yank Terry
Zeb Terry
Kanekoa Texeira
Moe Thacker
Jesen Therrien
Jug Thesenga
Clete Thomas
Derrel Thomas
Erskine Thomason
Frosty Thomas
Gorman Thomas
Herb Thomas
Kite Thomas
Lefty Thomas
Pinch Thomas
Red Thomas
Valmy Thomas
Walt Thomas
Bubba Thompson
Fresco Thompson
Fuller Thompson
Jocko Thompson
Milt Thompson
Shag Thompson
Trayce Thompson
Tug Thompson
Zach Thompson
Faye Throneberry
Marv Throneberry
Verle Tiefenthaler
Cotton Tierney
Les Tietje
Ozzie Timmons
Ledell Titcomb
Tip Tobin
Ashur Tolliver
Yasmany Tomas
Ka'ai Tom
Doc Tonkin
Rupe Toppin
Red Torkelson
Red Torphy
Dilson Torres
Eider Torres
Gleyber Torres
Salomon Torres
Yorvit Torrealba
Touki Toussaint
Babe Towne
Happy Townsend
Walt Tragesser
Red Tramback
Bubba Trammell
Pie Traynor
Red Treadway
Overton Tremper
Coaker Triplett
Dizzy Trout
Dasher Troy
Chin-hui Tsao
Jen-Ho Tseng
Yoshi Tsutsugo
Nik Turley
Tink Turner
Trea Turner
Tuck Turner
Twink Twining
Babe Twombly
Lefty Tyler
Koji Uehara
Frenchy Uhalt
Maury Uhler
Dixie Upright
Ugueth Urbina
Gio Urshela
Dutch Ussat
Enmanuel Valdez
Framber Valdez
Jordany Valdespin
Merkin Valdez
Phillips Valdez
Corky Valentine
Jesmuel Valentin
Breyvic Valera
Yohanny Valera
Ozzie Van Brabant
Dazzy Vance
Hy Vandenberg
Elam Vangilder
Ildemaro Vargas
Kennys Vargas
Dike Varney
Daulton Varsho
Esmerling Vasquez
Arky Vaughan
DeWayne Vaughn
Farmer Vaughn
Hippo Vaughn
Mo Vaughn
Terrin Vavra
Peek-A-Boo Veach
Coot Veal
Bucky Veil
Jonny Venters
Yordano Ventura
Quilvio Veras
Zoilo Versalles
Dayan Viciedo
Rube Vickers
Cam Vieaux
Thyago Vieira
Engelb Vielma
Elih Villanueva
Meibrys Viloria
Zach Vincej
Rube Vinson
Ozzie Virgil
Ozzie Virgil
Ossie Vitt
Arodys Vizcaino
Edinson Volquez
Rip Vowinkel
Tsuyoshi Wada
Rube Waddell
Ham Wade
LaMonte Wade
Rip Wade
Butts Wagner
Bull Wagner
Heinie Wagner
Honus Wagner
Rube Walberg
Doc Waldbauer
Irv Waldron
Chico Walker
Dixie Walker
Dixie Walker
Fleet Walker
Gee Walker
Hub Walker
Mysterious Walker
Rube Walker
Speed Walker
Steele Walker
Taijuan Walker
Tillie Walker
Walt Walker
Welday Walker
Doc Wallace
Huck Wallace
Lefty Wallace
Donne Wall
Norm Wallen
Red Waller
Les Walrond
Augie Walsh
Walt Walsh
Bucky Walters
Roxy Walters
Zach Walters
Chien-Ming Wang
Wei-Chung Wang
Daryle Ward
Hap Ward
Piggy Ward
Rube Ward
Hooks Warner
Rabbit Warstler
Link Wasem
Libe Washburn
Claudell Washington
Herb Washington
LaRue Washington
Ehren Wassermann
Spenser Watkins
Doc Watson
Milt Watson
Mule Watson
Allie Watt
Farmer Weaver
Orlie Weaver
Les Webber
Cleon Webb
Red Webb
Skeeter Webb
Jemile Weeks
Biggs Wehde
Herm Wehmeier
Podge Weihe
Lefty Weinert
Butch Weis
Walt Weiss
Herb Welch
Milt Welch
Tub Welch
Lew Wendell
Turk Wendell
Julie Wera
Vic Wertz
Huyler Westervelt
Hi West
Buzz Wetzel
Dutch Wetzel
Rip Wheeler
Zelous Wheeler
Lew Whistler
Burgess Whitehead
Deke White
Doc White
Elder White
Fuzz White
Guerdon Whiteley
Jo-Jo White
Milt Whitehead
Rondell White
Kodi Whitley
Pinky Whitney
Walt Whittaker
Kemp Wicker
Wild Bill Widner
Whitey Wietelmann
Milt Wilcox
Kaiser Wilhelm
Spider Wilhelm
Denney Wilie
Aldon Wilkie
Alika Williams
Davey Williams
Dib Williams
Dontrelle Willis
Howie Williamson
Jimy Williams
Lefty Williams
Lefty Willis
Les Willis
Marsh Williams
Mutt Williams
Pop Williams
Rinaldo Williams
Steamboat Williams
Vic Willis
Wash Williams
Walt Williams
Bump Wills
Kid Willson
Maury Wills
Walt Wilmot
Bryse Wilson
Desi Wilson
Fin Wilson
Hack Wilson
Icehouse Wilson
Jud Wilson
Les Wilson
Mookie Wilson
Mutt Wilson
Parke Wilson
Red Wilson
Tack Wilson
Tex Wilson
Tug Wilson
Hooks Wiltse
Gordie Windhorn
Ivey Wingo
Lave Winham
Herm Winningham
Kettle Wirts
Hughie Wise
Tex Wisterzil
Whitey Wistert
Corky Withrow
Red Witt
Whitey Witt
Polly Wolfe
Mellie Wolfgang
Chicken Wolf
Rynie Wolters
Dooley Womack
Sid Womack
Kean Wong
Doc Wood
Red Woodhead
Smoky Joe Wood
Spades Wood
Pinky Woods
Walt Woods
Favel Wordsworth
Hoge Workman
Herb Worth
Red Worthington
Ab Wright
Ceylon Wright
Jaret Wright
Lucky Wright
Mel Wright
Rasty Wright
Rasty Wright
Taffy Wright
Yats Wuestling
Whit Wyatt
Ren Wylie
Butch Wynegar
Marvell Wynne
Biff Wysong
Keiichi Yabu
Yasuhiko Yabuta
Ad Yale
Shun Yamaguchi
Hyeon-jong Yang
Rube Yarrison
Yam Yaryan
Huascar Ynoa
Masato Yoshii
Masataka Yoshida
Babe Young
Delmon Young
Delwyn Young
Dmitri Young
Irv Young
Pep Young
Ducky Yount
Sal Yvars
Aneurys Zabala
Zip Zabel
Geoff Zahn
Dom Zanni
Norm Zauchin
Seby Zavala
Rollie Zeider
Heinie Zimmerman
Dutch Zwilling
